ORIGINAL,uri
"Merriam, Warren Sturtevant, 1901-1972.",/agents/people/7576
"Heisenberg, Werner, 1901-1976.",/agents/people/7577
"Menzel, Donald H. (Donald Howard), 1901-1976",/agents/people/7578
"Mead, Margaret, 1901-1978.",/agents/people/7579
"Titiev, Mischa, 1901-1978",/agents/people/7580
"Teed, Reed Wallace, 1901-1979.",/agents/people/7581
"Katona, George, 1901-1981",/agents/people/7582
"Wilkins, Roy, 1901-1981",/agents/people/7583
"Grosvenor, Melville Bell, 1901-1982.",/agents/people/7584
"Hicks, Granville, 1901-1982",/agents/people/7585
"Tuve, Merle Antony, 1901-1982.",/agents/people/7586
"Gallup, George, 1901-1984",/agents/people/7587
"Stevens, Albert Kunnen, 1901-1984.",/agents/people/7588
"Voorhis, Jerry, 1901-1984",/agents/people/7589
"Price, Percival, 1901-1985",/agents/people/7590
"Bowles, Chester, 1901-1986.",/agents/people/7591
"Vallée, Rudy, 1901-1986",/agents/people/7592
"Bean, John William, 1901-1987.",/agents/people/7593
"Clepper, Henry Edward, 1901-1987.",/agents/people/7594
"Ferguson, Charles W. (Charles Wright), 1901-1987.",/agents/people/7595
"Heifetz, Jascha, 1901-1987",/agents/people/7596
"Ford, Henry, 1901-1988.",/agents/people/7597
"Mills, William L., 1901-1988.",/agents/people/7598
"Symington, Stuart, 1901-1988",/agents/people/7599
"Paley, William S. (William Samuel), 1901-1990",/agents/people/7600
"Butler, Irene Linda Lather, 1901-1991.",/agents/people/7601
"Cooper, John Sherman, 1901-1991",/agents/people/7602
"Sebrell, W. H. (William Henry), 1901-1992",/agents/people/7603
"Cole, Albert M. (Albert McDonald), 1901-1994",/agents/people/7604
"Havighurst, Walter, 1901-1994",/agents/people/7605
"Pauling, Linus, 1901-1994",/agents/people/7606
"Dabney, Virginius, 1901-1995",/agents/people/7607
"Burke, Arleigh A., 1901-1996",/agents/people/7608
"Waggoner, Raymond W. (Raymond Walter), 1901-2000.",/agents/people/7609
"Argoff, Charles, 1902-",/agents/people/7610
"Clague, Ashley, 1902-",/agents/people/7611
"Fleenor, Wayne Harrison, 1902-",/agents/people/7612
"Fromherz, Hans, 1902-",/agents/people/7613
"Harris, Richard E., 1902-",/agents/people/7614
"Hilberry, Clarence Beverly, 1902-",/agents/people/7615
"Kappel, Frederick R., 1902-",/agents/people/7616
"Kersten, Charles J., 1902-",/agents/people/7617
"Lord, John Wesley, 1902-",/agents/people/7618
"Lucia, Carmen, 1902-",/agents/people/7619
"McDaniel, John K., 1902-",/agents/people/7620
"Monroney, Mike, 1902-",/agents/people/7621
"Muncy, Ralph W. (Ralph Waldo), 1902-",/agents/people/7622
"Nord, Elisabeth, 1902-",/agents/people/7623
"Rains, Albert M. 1902-",/agents/people/7624
"Revelli, William D. (William Donald), 1902-",/agents/people/7625
"Rosenberg, Anna M., 1902-",/agents/people/7626
"Shawcross, Hartly, 1902-",/agents/people/7627
"Smith, Samuel D., 1902-",/agents/people/7628
"Stone, William A. (William Addison), 1902-",/agents/people/7629
"Tate, Jack B., 1902-",/agents/people/7630
"Thompson, Hugh, 1902-",/agents/people/7631
"Ulveling, Ralph Adrian, 1902-",/agents/people/7632
"Wallemann, Frank, 1902-",/agents/people/7633
"Wickliffe, Letty M., 1902-",/agents/people/7634
"Winters, Robert Kirby, 1902-",/agents/people/7635
"Wolfe, Rolland, 1902-",/agents/people/7636
"Couzens, Frank, 1902-1950.",/agents/people/7637
"Brush, Katharine, 1902-1952.",/agents/people/7638
"Moody, Blair, 1902-1954.",/agents/people/7639
"Van Tyne, Josselyn, 1902-1957.",/agents/people/7640
"Sagendorph, Kent, 1902-1958",/agents/people/7641
"Rose, David Kenneth, 1902-1963.",/agents/people/7642
"Baker, Howard Henry, 1902-1964.",/agents/people/7643
"Reynolds, Quentin James, 1902-1965.",/agents/people/7644
"Hughes, Langston, 1902-1967.",/agents/people/7645
"Dunbar, Willis Frederick, 1902-1970",/agents/people/7646
"Dewey, Thomas E. (Thomas Edmund), 1902-1971.",/agents/people/7647
"Laporte, Otto, 1902-1971.",/agents/people/7648
"Wylie, Philip, 1902-1971.",/agents/people/7649
"Belser, Karl J. (Karl Jacob), 1902-1972.",/agents/people/7650
"Eckart, Carl, 1902-1973",/agents/people/7651
"Lindbergh, Charles A. (Charles Augustus), 1902-1974.",/agents/people/7652
"Daley, Richard J., 1902-1976.",/agents/people/7653
"Goudsmit, Samuel A. (Samuel Abraham), 1902-1978",/agents/people/7654
"Hunter, Edward, 1902-1978.",/agents/people/7655
"Parsons, Talcott, 1902-1979",/agents/people/7656
"St. Aubin, Wilfrid de, 1902-1980.",/agents/people/7657
"Daniels, Jonathan, 1902-1981",/agents/people/7658
"Butler, Richard Austen, Baron Butler of Saffron Walden, 1902-1982",/agents/people/7659
"Wethey, Harold E. (Harold Edwin), 1902-1984.",/agents/people/7660
"Lodge, Henry Cabot, Jr., 1902-1985",/agents/people/7661
"Dawson, John P., 1902-1985.",/agents/people/7662
"Donner, Frederic G. (Frederic Garrett), 1902-1987.",/agents/people/7663
"Gabler, Cornelius L. T., 1902-1988.",/agents/people/7664
"Muschenheim, William, 1902-1990.",/agents/people/7665
"Brownell, Esther Delzell, 1902-1991.",/agents/people/7666
"Hannah, John A., 1902-1991",/agents/people/7667
"Lerner, Max, 1902-1992",/agents/people/7668
"Murphy, George, 1902-1992.",/agents/people/7669
"Chand, Rup, 1902-1994.",/agents/people/7670
"Revelli, William D. (William Donald), 1902-1994.",/agents/people/7671
"Bennett, John C. (John Coleman), 1902-1995",/agents/people/7672
"Cain, Stanley A. (Stanley Adair), 1902-1995",/agents/people/7673
"Lamont, Corliss, 1902-1995",/agents/people/7674
"Leone, Lucile Petry, 1902-1999.",/agents/people/7675
"Thurmond, Strom, 1902-2003.",/agents/people/7676
"Briggs, Robert P., 1903-",/agents/people/7677
"Briggs, Robert Peter, 1903-",/agents/people/7678
"Bristow, Gwen, 1903-",/agents/people/7679
"Clothier, Florence, 1903-",/agents/people/7680
"Couser, James G., 1903-",/agents/people/7681
"Fischer, Carl Hahn, 1903-",/agents/people/7682
"Frear, Joseph Allen, 1903-",/agents/people/7683
"Harkness, Douglas Scott, 1903-",/agents/people/7684
"Jones, Volney Hurt, 1903-",/agents/people/7685
"Larson, Carl Theodore, 1903-",/agents/people/7686
"Likert, Rensis, 1903-",/agents/people/7687
"Morgan, Richard Guy, 1903-",/agents/people/7688
"Munn, Earle Harold, 1903-",/agents/people/7689
"Niehuss, Marvin Lemmon,1903-",/agents/people/7690
"Nowak, Stanley, 1903-",/agents/people/7691
"Pody, Leon, 1903-",/agents/people/7692
"Ross, Gilbert, 1903-",/agents/people/7693
"Smith, Hal Horace, 1903-",/agents/people/7694
"Sullivan, Anna, 1903-",/agents/people/7695
"Tibbitts, Clark, 1903-",/agents/people/7696
"Waterman, Merwin H. (Merwin Howe), 1903-",/agents/people/7697
"Williams, Robert Lewis, 1903-",/agents/people/7698
"Dillinger, John, 1903-1934.",/agents/people/7699
"Cullen, Countee, 1903-1946.",/agents/people/7700
"McMahon, Brien, 1903-1952.",/agents/people/7701
"Ness, Eliot, 1903-1957.",/agents/people/7702
"Dever, Paul A. (Paul Andrew), 1903-1958",/agents/people/7703
"Sadowski, George Gregory, 1903-1961.",/agents/people/7704
"Kefauver, Estes, 1903-1963.",/agents/people/7705
"Lewis, Fulton, 1903-1966.",/agents/people/7706
"McGrath, J. Howard (James Howard), 1903-1966",/agents/people/7707
"Woodford, Frank B. (Frank Bury), 1903-1967.",/agents/people/7708
"Ganley, Nat, 1903-1969.",/agents/people/7709
"Dethmers, John R., 1903-1971.",/agents/people/7710
"Farrell, Lawrence Llewellyn, 1903-1971.",/agents/people/7711
"Fulton, James G. (James Grove), 1903-1971.",/agents/people/7712
"Conlin, Rollo G., 1903-1974.",/agents/people/7713
"Mitchell, Stephen A. (Stephen Arnold), 1903-1974",/agents/people/7714
"Marckwardt, Albert Henry, 1903-1975.",/agents/people/7715
"Kendall, David W., 1903-1976.",/agents/people/7716
"Kendall, David Walbridge, 1903-1976.",/agents/people/7717
"Leonard, Donald S. (Donald Sparling), 1903-1976.",/agents/people/7718
"Merchant, Livingston T. (Livingston Tallmadge), 1903-1976",/agents/people/7719
"Aly, Bower, 1903-1977",/agents/people/7720
"Nin, Anaís, 1903-1977.",/agents/people/7721
"Sparrow, Frederick K. (Frederick Kroeber), 1903-1977.",/agents/people/7722
"Boyd, Julian P. (Julian Parks), 1903-1980",/agents/people/7723
"Billington, Ray Allen, 1903-1981",/agents/people/7724
"Likert, Rensis, 1903-1981",/agents/people/7725
"Rogge, O. John (Oetje John), 1903-1981",/agents/people/7726
"Jones, Volney H. (Volney Hurt), 1903-1982",/agents/people/7728
"Godfrey, Arthur, 1903-1983.",/agents/people/7729
"Glassford, Harold T., 1903-1984.",/agents/people/7730
"Newcomb, Theodore Mead, 1903-1984.",/agents/people/7731
"Lodge, John Davis, 1903-1985.",/agents/people/7732
"Morse, Philip M. (Philip McCord), 1903-1985.",/agents/people/7733
"Stuber, Stanley I. (Stanley Irving), 1903-1985",/agents/people/7734
"Tibbitts, Clark, 1903-1985",/agents/people/7735
"Luce, Clare Boothe, 1903-1987.",/agents/people/7736
"Larson, Carl Theodore, 1903-1988.",/agents/people/7737
"Wernette, J. Philip (John Philip), 1903-1988.",/agents/people/7738
"Stone, Irving, 1903-1989",/agents/people/7739
"Vorhees, Donald, 1903-1989.",/agents/people/7740
"Childs, Marquis W. (Marquis William), 1903-1990",/agents/people/7741
"Black, Eugene F., 1903-1990",/agents/people/7742
"Louchheim, Katie, 1903-1991",/agents/people/7743
"Voelker, John D. (John Donaldson), 1903-1991",/agents/people/7744
"Martin, Paul, 1903-1992",/agents/people/7745
"Roberts, Dennis Joseph, 1903-1994",/agents/people/7746
"Brown, Francis, 1903-1995",/agents/people/7747
"Yarborough, Ralph Webster, 1903-1996",/agents/people/7748
"Katz, Daniel, 1903-1998",/agents/people/7749
"Spock, Benjamin, 1903-1998.",/agents/people/7750
"Reichart, Walter Albert, 1903-1999.",/agents/people/7751
"Mansfield, Mike, 1903-2001",/agents/people/7752
"Niehuss, Marvin Lemmon, 1903-2003",/agents/people/7753
"Barnes, Al, 1904-",/agents/people/7754
"Bartee, John, 1904-",/agents/people/7755
"Bell, Jack L., 1904-",/agents/people/7756
"Connable, Alfred B. (Alfred Barnes), 1904-",/agents/people/7757
"Cudlip, William B., 1904-",/agents/people/7758
"Cudlip, William Byrnes, 1904-",/agents/people/7759
"Felix, Robert Hanna, 1904-",/agents/people/7760
"Field, George, 1904-",/agents/people/7761
"Geerlings, Clyde H., 1904-",/agents/people/7762
"Haggard, Fred V., 1904-",/agents/people/7763
"Halstead, Claribel Baird, 1904-",/agents/people/7764
"Hammond, Matthew B., 1904-",/agents/people/7765
"Hattley, Joseph, 1904-",/agents/people/7766
"Hilliard, William Alexander, 1904-",/agents/people/7767
"Javitz, Jacob K. (Jacob Koppel), 1904-",/agents/people/7768
"Kiesinger, Kurt Georg, 1904-",/agents/people/7769
"Knowles, Hugh Shaler, 1904-",/agents/people/7770
"Lee, Jennie, 1904-",/agents/people/7771
"Munn, Earle Harold, 1904-",/agents/people/7772
"Nowicki, Leo J., 1904-",/agents/people/7773
"O'Connor, Jessie Lloyd, 1904-",/agents/people/7774
"Ringwald, John F., 1904-",/agents/people/7775
"Scholle, August, 1904-",/agents/people/7776
"Stoneman, William Harlan, 1904-",/agents/people/7777
"Yaeger, Charles E., 1904-",/agents/people/7778
"Just, Theodor Karl, 1904-1960.",/agents/people/7779
"Blackmur, R.P. (Richard P.), 1904-1965.",/agents/people/7780
"Cummings, George Donald, 1904-1967.",/agents/people/7781
"Oppenheimer, J. Robert, 1904-1967.",/agents/people/7782
"Dodd, Bella V., 1904-1969",/agents/people/7783
"Bartlett, Lynn M. (Lynn Mahlon), 1904-1970.",/agents/people/7784
"Robinson, Remus, 1904-1970.",/agents/people/7785
"Bunche, Ralph J. (Ralph Johnson), 1904-1971.",/agents/people/7786
"Leopold, Nathan Freudenthal, 1904-1971.",/agents/people/7787
"McElroy, Neil H. (Neil Hosler), 1904-1972",/agents/people/7788
"Scholle, August, 1904-1972.",/agents/people/7789
"Bohlen, Charles E. (Charles Eustis), 1904-1974",/agents/people/7790
"McKinney, Frank Edward, 1904-1974.",/agents/people/7791
"Bailey, John Moran, 1904-1975.",/agents/people/7792
"Kohler, Walter J., Jr. (Walter Jodok), 1904-1976",/agents/people/7793
"Burroughs, Robert Eli, 1904-1978.",/agents/people/7794
"Evans, Bergen, 1904-1978",/agents/people/7795
"Bromage, Arthur W. (Arthur Watson), 1904-1979.",/agents/people/7796
"Youtie, Herbert Chayyim, 1904-1980",/agents/people/7797
"Adams, Clark J., 1904-1981.",/agents/people/7798
"Harding, Ann, 1904-1981.",/agents/people/7799
"Panchuk, John, 1904-1981.",/agents/people/7800
"Case, Clifford P. (Clifford Philip), 1904-1982.",/agents/people/7801
"Darlington, Philip Jackson, 1904-1983.",/agents/people/7802
"Dow, Alden B., 1904-1983",/agents/people/7803
"Astin, Allen Varley, 1904-1984",/agents/people/7804
"Brown, Robert J., 1904-1985.",/agents/people/7805
"Coolidge, Harold J. (Harold Jefferson), 1904-1985",/agents/people/7806
"Javits, Jacob K. (Jacob Koppel), 1904-1986.",/agents/people/7807
"Brameld, Theodore, 1904-1987",/agents/people/7808
"Cole, W. Sterling (William Sterling), 1904-1987.",/agents/people/7809
"Worth, Jean, 1904-1987.",/agents/people/7810
"Cudlip, William B., 1904-1988",/agents/people/7811
"Jonas, Charles R. (Charles Raper), 1904-1988",/agents/people/7812
"Shirer, William L. (William Lawrence), 1904-1993.",/agents/people/7813
"Brownell, Herbert, 1904-1996",/agents/people/7814
"Fulton, James Street, 1904-1997",/agents/people/7815
"Carroll, Gladys Hasty, 1904-1999",/agents/people/7816
"Herzberg, Gerhard, 1904-1999",/agents/people/7817
"Bassett, Leslie, 1905-",/agents/people/7818
"Cameron, George Glenn, 1905-",/agents/people/7819
"Dodson, Helen Walter, 1905-",/agents/people/7820
"Hanke, Lewis Ulysses, 1905-",/agents/people/7821
"Harvill, Richard Anderson, 1905-",/agents/people/7822
"Heller, John R. (John Roderick), 1905-",/agents/people/7823
"Innes, Forrest L., 1905-",/agents/people/7824
"Jones, Frank B., 1905-",/agents/people/7825
"Kelly, Everett Lowell, 1905-",/agents/people/7826
"Kuethe, Arnold M. (Arnold Martin), 1905-",/agents/people/7827
"Lee, Ed, 1905-",/agents/people/7828
"McAllister, Thomas Raymond, 1905-",/agents/people/7829
"Norman, Arthur Geoffrey, 1905-",/agents/people/7830
"Payne, William, 1905-",/agents/people/7831
"Power, Eugene B., 1905-",/agents/people/7832
"Sage, Samuel, 1905-",/agents/people/7833
"Seni Pramoj, M. R., 1905-",/agents/people/7834
"Shields, Robert Hazen, 1905-",/agents/people/7835
"Simons, Bud, 1905-",/agents/people/7836
"Staebler, Neil, 1905-",/agents/people/7837
"Steinberg, Lawrence N., 1905-",/agents/people/7838
"Loeb, Richard A., 1905-1936.",/agents/people/7839
"Dean, Gordon E., 1905-1958.",/agents/people/7840
"Kluckhohn, Clyde, 1905-1960.",/agents/people/7841
"Butler, Paul M. (Paul Mulholland), 1905-1961.",/agents/people/7842
"Bennett, John B. (John Bonifas), 1905-1964.",/agents/people/7843
"McInally, William Keith, 1905-1964.",/agents/people/7844
"Purdy, G. Flint (George Flint), 1905-1969",/agents/people/7845
"McCall, Almon Watson, 1905-1970.",/agents/people/7846
"Corbett, Robert J. (Robert James), 1905-1971.",/agents/people/7847
"Fisher, Marvin, 1905-1976.",/agents/people/7848
"Hughes, Howard, 1905-1976.",/agents/people/7849
"Travis, Robert, 1905-1978.",/agents/people/7850
"Follo, Charles (Charles L.), 1905-1979",/agents/people/7852
"Sartre, Jean Paul, 1905-1980.",/agents/people/7853
"Snow, C. P. (Charles Percy), 1905-1980",/agents/people/7854
"Levin, Meyer, 1905-1981",/agents/people/7855
"Hellman, Lillian, 1905-1984.",/agents/people/7857
"Osgood, Cornelius, 1905-1985",/agents/people/7858
"Achilles, Theodore C. (Theodore Carter), 1905-1986",/agents/people/7859
"Magnuson, Warren G. (Warren Grant), 1905-1989",/agents/people/7861
"Ball, Joseph H. (Joseph Hurst), 1905-1993",/agents/people/7862
"Fulbright, J. William (James William), 1905-1995.",/agents/people/7863
"Hobby, Oveta Culp, 1905-1995",/agents/people/7864
"Johansen, August E. (August Edgar), 1905-1995",/agents/people/7865
"Brown, Edmund G. (Edmund Gerald), 1905-1996.",/agents/people/7866
"Wyatt, Wilson W. (Wilson Watkins), 1905-1996",/agents/people/7867
"Griffin, James B. (James Bennett), 1905-1997",/agents/people/7868
"Griffin, James Bennett, 1905-1997",/agents/people/7869
"Montagu, Ashley, 1905-1999.",/agents/people/7870
"Curtis, Carl T. (Carl Thomas), 1905-2000",/agents/people/7871
"Staebler, Neil, 1905-2000",/agents/people/7872
"Whitford, Albert E. (Albert Edward), 1905-2002",/agents/people/7873
"Anderson, John W., 1906-",/agents/people/7874
"Archer, Glenn Leroy, 1906-",/agents/people/7875
"Billotte, Pierre, 1906-",/agents/people/7876
"Bishop, William Warner, 1906-",/agents/people/7877
"Brake, Eunice M. (Eunice Minetta), 1906-",/agents/people/7878
"Cady, George H., 1906-",/agents/people/7879
"Davis, Kenneth P. (Kenneth Pickett), 1906-",/agents/people/7880
"DeVinney, Leland Collins, 1906-",/agents/people/7881
"Glassen, Harold W., 1906-",/agents/people/7882
"Hartwig, Marie Dorothy, 1906-",/agents/people/7883
"Hayakawa, S. I. (Samuel Ichiyé), 1906-",/agents/people/7884
"Hurst, Jack R., 1906-",/agents/people/7885
"Kanter, Robert, 1906-",/agents/people/7886
"Kuplan, Louis, 1906-",/agents/people/7887
"Lampe, Isadore, 1906-",/agents/people/7888
"Lee, Alfred McClung, 1906-",/agents/people/7889
"McGill, John, 1906-",/agents/people/7890
"McIntire, Carl, 1906-",/agents/people/7891
"Morgan, Thomas Ellsworth, 1906-",/agents/people/7892
"Norris, Louis William, 1906-",/agents/people/7893
"Oosterbaan, Bennie Gaylord, 1906-",/agents/people/7894
"Palmquist, Rose, 1906-",/agents/people/7895
"Petrie, Robert Methven, 1906-",/agents/people/7896
"Sawyer, Charles Henry, 1906-",/agents/people/7897
"Schnitzer, Robert C., 1906-",/agents/people/7898
"Seeger, Raymond John, 1906-",/agents/people/7899
"Shier, Louise Adele, 1906-",/agents/people/7900
"Shock, Nathan Wetherill, 1906-",/agents/people/7901
"Spencer, Chauncey E., 1906-",/agents/people/7902
"Wallace, George John, 1906-",/agents/people/7903
"Wilse, Jack, 1906-",/agents/people/7904
"Wisniewski, Joseph, 1906-",/agents/people/7905
"Sutherland, Gordon Alexander, 1906-1957.",/agents/people/7906
"Case, James Herbert, 1906-1965",/agents/people/7907
"Seager, Allan, 1906-1968.",/agents/people/7908
"Cantril, Hadley, 1906-1969.",/agents/people/7909
"Pressman, Lee, 1906-1969",/agents/people/7910
"Sanders, Walter, 1906-1972.",/agents/people/7911
"Fiekers, Bernard A., 1906-1973.",/agents/people/7912
"Bates, Marston, 1906-1974.",/agents/people/7913
"Davis, Joe Lee, 1906-1974.",/agents/people/7914
"Moorehead, Agnes, 1906-1974.",/agents/people/7915
"Hornberger, Theodore, 1906-1975.",/agents/people/7916
"Cain, Harry P. (Harry Pulliam), 1906-1979",/agents/people/7917
"Wyllie, Cleland B., 1906-1979.",/agents/people/7918
"Barnard, Harry, 1906-1982",/agents/people/7919
"Stuart, Jesse, 1906-1984.",/agents/people/7920
"Creston, Paul, 1906-1985",/agents/people/7921
"Bishop, William W. (William Warner), 1906-1987",/agents/people/7922
"Pyle, Howard, 1906-1987",/agents/people/7923
"Shock, Nathan W. (Nathan Wetherill), 1906-1989",/agents/people/7924
"Eggan, Fred, 1906-1991",/agents/people/7925
"Woodburne, Lloyd S. (Lloyd Stuart), 1906-1992",/agents/people/7926
"Mayall, N. U. (Nicholas Ulrich), 1906-1993",/agents/people/7927
"Towsley, Margaret Dow, 1906-1994.",/agents/people/7928
"Sligh, Charles R., Jr. (Charles Robert), 1906-1997",/agents/people/7929
"Brennan, William J. (William Joseph), 1906-1997.",/agents/people/7930
"Finney, Ross Lee, 1906-1997",/agents/people/7931
"Peterson, Esther, 1906-1997",/agents/people/7932
"Kramer, Arthur W., 1906-1998.",/agents/people/7933
"McIntire, Carl, 1906-2002.",/agents/people/7934
"Spencer, Chauncey E. (Chauncey Edward), 1906-2002",/agents/people/7935
"Whipple, Fred L. (Fred Lawrence), 1906-2004",/agents/people/7936
"Sawyer, Charles Henry, 1906-2005",/agents/people/7937
"Alcorn, Hugh Meade, 1907-",/agents/people/7938
"Birrenbach, Kurt, 1907-",/agents/people/7939
"Bishop, Merlin D., 1907-",/agents/people/7940
"Bunzel, Joseph Hans, 1907-",/agents/people/7941
"Church, Michael P. (Michael Paul), 1907-",/agents/people/7942
"Church, Michael P., 1907-",/agents/people/7943
"Conn, Jerome W., 1907-",/agents/people/7944
"Conway, Charles T., 1907-",/agents/people/7945
"Crane, H. R. (Horace Richard), 1907-",/agents/people/7946
"Cunningham, Harry Blair, 1907-",/agents/people/7947
"Farnsley, Charles Roland Peaslee, 1907-",/agents/people/7948
"Humphreys, William, 1907-",/agents/people/7949
"Johnson, Clayton E., 1907-",/agents/people/7950
"Katz, Donald La Verne, 1907-",/agents/people/7951
"Meader, George, 1907-",/agents/people/7952
"Miley, Paul E., 1907-",/agents/people/7953
"Pomeroy, Kenneth Brownridge, 1907-",/agents/people/7954
"Romney, George W., 1907-",/agents/people/7955
"Stuart, Jesse, 1907-",/agents/people/7956
"Weddige, Emil, 1907-",/agents/people/7957
"Youngblood, Harold Francis, 1907-",/agents/people/7958
"Magsaysay, Ramon, 1907-1957.",/agents/people/7959
"Alger, Frederick Moulton, 1907-1967.",/agents/people/7960
"Gessner, Robert, 1907-1968",/agents/people/7961
"Vandenberg, Arthur Hendrick, 1907-1968.",/agents/people/7962
"Springer, Harvey H., 1907-1969",/agents/people/7963
"Reuther, Walter, 1907-1970.",/agents/people/7964
"Dodd, Thomas J. (Thomas Joseph), 1907-1971.",/agents/people/7965
"Kauper, Paul, 1907-1974.",/agents/people/7966
"Lincoln, George A. (George Arthur), 1907-1975",/agents/people/7967
"Eddy, Gerald E. (Gerald Ernest), 1907-1977",/agents/people/7968
"Frankensteen, Richard T. (Richard Truman), 1907-1977",/agents/people/7969
"Kooker, Arthur R. (Arthur Raymond), 1907-1978, collector.",/agents/people/7970
"Bliss, Ray Charles, 1907-1981.",/agents/people/7971
"Gossett, Elizabeth Hughes, 1907-1981.",/agents/people/7972
"Morton, Thruston B. (Thruston Ballard), 1907-1982.",/agents/people/7973
"Wechsberg, Joseph, 1907-1983",/agents/people/7974
"Willcox, William B., 1907-1985",/agents/people/7975
"Andresen, Rachel Josephine, 1907-1988.",/agents/people/7976
"Dearden, John F. (John Francis), 1907-1988.",/agents/people/7977
"Norstad, Lauris, 1907-1988",/agents/people/7978
"Merry, Ellis B., 1907-1989.",/agents/people/7979
"Gavin, James M. (James Maurice), 1907-1990.",/agents/people/7980
"Eliot, Thomas H. (Thomas Hopkinson), 1907-1991",/agents/people/7981
"Kuhn, Sherman M. (Sherman McAllister), 1907-1991.",/agents/people/7982
"Roosevelt, James, 1907-1991",/agents/people/7983
"Conn, Jerome W., 1907-1994.",/agents/people/7984
"Meader, George, 1907-1994",/agents/people/7985
"Nu, U, 1907-1995",/agents/people/7986
"Weaver, Robert C. (Robert Clifton), 1907-1997",/agents/people/7988
"Gore, Albert, 1907-1998.",/agents/people/7989
"Kimball, Donald A., 1907-1998.",/agents/people/7990
"Humphreys, R. A. (Robert Arthur), 1907-1999",/agents/people/7991
"Neuberger, Maurine B. (Maurine Brown), 1907-2000",/agents/people/7992
"Pastore, John O. (John Orlando), 1907-2000",/agents/people/7993
"Stassen, Harold E. (Harold Edward), 1907-2001",/agents/people/7994
"Crane, H. R. (Horace Richard), 1907-2007",/agents/people/7995
"Barzun, Jacques, 1907-2012",/agents/people/7996
"Adams, Paul L. (Paul Lincoln), 1908-",/agents/people/7997
"Brablec, Carl, 1908-",/agents/people/7998
"Child, Charles Gardner, 1908-",/agents/people/7999
"Eliasohn, Jack, 1908-",/agents/people/8000
"Ellrick, Charles Burke, 1908-",/agents/people/8001
"Flood, Merrill Meeks, 1908-",/agents/people/8002
"Floor, Merrill Meeks, 1908-",/agents/people/8003
"Gallagher, Daniel M., 1908-",/agents/people/8004
"Kaiser, Edgar Fosburg, 1908-",/agents/people/8005
"Kummerman, Henri, 1908-",/agents/people/8006
"Mohler, Orren, 1908-",/agents/people/8007
"Munn, Clarence Lester, 1908-",/agents/people/8008
"Poplawksi, Adam, 1908-",/agents/people/8009
"Roth, Stephen John, 1908-",/agents/people/8010
"Russo, Paul, 1908-",/agents/people/8011
"Stevenson, Charles L. (Charles Leslie), 1908-",/agents/people/8012
"Ströomgren, Bengt, 1908-",/agents/people/8013
"Todd, Stanton W. (Stanton Wesley), 1908-",/agents/people/8014
"Wegman, Myron E., 1908-",/agents/people/8015
"Nevills, Norman D., 1908-1949.",/agents/people/8016
"McCarthy, Joseph, 1908-1957--Influence.",/agents/people/8017
"Pillemer, Louis, 1908-1957.",/agents/people/8018
"Key, V. O. (Valdimer Orlando), 1908-1963.",/agents/people/8019
"Roethke, Theodore, 1908-1963.",/agents/people/8020
"Long, Edward V. (Edward Vaughn), 1908-1972",/agents/people/8021
"Powell, Adam Clayton, 1908-1972.",/agents/people/8022
"Johnson, Lyndon B. (Lyndon Baines), 1908-1973.",/agents/people/8023
"Knowland, William F. (William Fife), 1908-1974",/agents/people/8024
"Michener, Lewis H., 1908-1974",/agents/people/8025
"Kerner, Otto, 1908-1976.",/agents/people/8026
"Meyers, Allen H., 1908-1976.",/agents/people/8027
"Rockefeller, Nelson A. (Nelson Aldrich), 1908-1979.",/agents/people/8028
"Stevenson, Charles L. (Charles Leslie), 1908-1979.",/agents/people/8029
"DiSalle, Michael V. (Michael Vincent), 1908-1981",/agents/people/8030
"Gossett, Elizabeth Hughes, 1908-1981.",/agents/people/8031
"Parsons, Geoffrey, 1908-1981",/agents/people/8032
"Saroyan, William, 1908-1981",/agents/people/8033
"Else, Gerald Frank, 1908-1982",/agents/people/8034
"Hovde, Frederick L., 1908-1983",/agents/people/8035
"Jenner, William E. (William Ezra), 1908-1985",/agents/people/8036
"Nicholson, Robert Lawrence, 1908-1985",/agents/people/8037
"Arnow, Harriette Louisa Simpson, 1908-1986.",/agents/people/8038
"Beauvoir, Simone de, 1908-1986.",/agents/people/8039
"Greeley, Dana McLean, 1908-1986",/agents/people/8040
"Hamblen, Stuart, 1908-1989",/agents/people/8041
"Alden, John Richard, 1908-1991",/agents/people/8042
"Engle, Paul, 1908-1991",/agents/people/8043
"Flood, Merrill M. (Merrill Meeks), 1908-1991.",/agents/people/8044
"Fisher, M. F. K. (Mary Frances Kennedy), 1908-1992",/agents/people/8045
"Messiaen, Olivier, 1908-1992",/agents/people/8046
"Marshall, Thurgood, 1908-1993.",/agents/people/8047
"Salisbury, Harrison E. (Harrison Evans), 1908-1993",/agents/people/8048
"Stegner, Wallace Earle, 1908-1993.",/agents/people/8049
"Adel, Arthur, 1908-1994",/agents/people/8050
"Palmer, George E., 1908-1994.",/agents/people/8051
"Rosten, Leo, 1908-1997",/agents/people/8052
"Fredericks, Marshall M., 1908-1998.",/agents/people/8053
"Stans, Maurice H., 1908-1998",/agents/people/8054
"Marshall, Charles Burton, 1908-1999",/agents/people/8055
"Woodward, C. Vann (Comer Vann), 1908-1999",/agents/people/8056
"Albert, Carl Bert, 1908-2000",/agents/people/8057
"Fowler, Henry H., 1908-2000",/agents/people/8058
